gene_id,freq_Linear,freq_BFB,freq_Circular,freq_HR
ENSG00000004799,5.29265255292653,4.04732254047322,4.35865504358655,8.40597758405978
ENSG00000004809,1.2453300124533,0.9339975093399752,1.2453300124533,1.2453300124533
ENSG00000004838,0.0,0.311332503113325,0.62266500622665,0.9339975093399752
ENSG00000004846,1.2453300124533,4.04732254047322,2.80199252801993,4.35865504358655
ENSG00000004864,4.9813200498132,4.04732254047322,4.04732254047322,8.40597758405978
ENSG00000004866,2.17932752179328,2.4906600249066,3.7359900373598998,6.2266500622665
ENSG00000004897,2.17932752179328,1.55666251556663,1.2453300124533,3.1133250311332503
ENSG00000004939,2.17932752179328,1.55666251556663,1.2453300124533,3.42465753424658
ENSG00000004948,5.60398505603985,4.04732254047322,4.66998754669988,8.7173100871731
ENSG00000004975,0.0,0.62266500622665,0.62266500622665,0.62266500622665
ENSG00000005001,2.17932752179328,0.9339975093399752,0.62266500622665,1.55666251556663
ENSG00000005007,3.11332503113325,0.311332503113325,1.55666251556663,2.17932752179328
ENSG00000005020,1.55666251556663,3.7359900373599007,3.1133250311332503,4.35865504358655
ENSG00000005059,0.9339975093399752,0.311332503113325,0.311332503113325,0.62266500622665
ENSG00000005073,1.55666251556663,3.7359900373599007,3.1133250311332503,4.35865504358655
ENSG00000005075,4.04732254047322,4.04732254047322,4.04732254047322,7.4719800747197995
ENSG00000005100,0.0,0.62266500622665,0.311332503113325,0.62266500622665
ENSG00000005102,2.17932752179328,1.55666251556663,1.2453300124533,3.42465753424658
ENSG00000005108,1.55666251556663,3.7359900373599007,2.80199252801993,3.7359900373599007
ENSG00000005156,4.04732254047322,1.55666251556663,1.2453300124533,4.35865504358655
ENSG00000005175,0.62266500622665,0.62266500622665,1.8679950186799499,3.42465753424658
ENSG00000005187,2.17932752179328,0.9339975093399752,0.62266500622665,2.17932752179328
ENSG00000005189,2.17932752179328,0.9339975093399752,0.62266500622665,2.17932752179328
ENSG00000005194,1.2453300124533,0.311332503113325,0.62266500622665,1.2453300124533
ENSG00000005206,1.8679950186799503,0.0,0.9339975093399752,1.2453300124533
ENSG00000005238,3.4246575342465797,0.9339975093399749,1.5566625155666298,2.4906600249066
ENSG00000005243,2.80199252801993,1.55666251556663,1.8679950186799503,3.7359900373599007
ENSG00000005249,3.7359900373598998,2.80199252801993,4.04732254047322,7.78331257783313
ENSG00000005339,2.17932752179328,0.9339975093399752,0.62266500622665,1.55666251556663
ENSG00000005379,3.7359900373599007,1.55666251556663,3.42465753424658,4.66998754669988
ENSG00000005381,3.7359900373599007,1.55666251556663,3.42465753424658,4.66998754669988
ENSG00000005421,5.915317559153181,3.7359900373598998,4.35865504358655,8.7173100871731
ENSG00000005436,0.62266500622665,1.55666251556663,0.311332503113325,2.80199252801993
ENSG00000005448,0.9339975093399752,1.55666251556663,0.311332503113325,3.1133250311332503
ENSG00000005469,4.9813200498132,4.04732254047322,3.7359900373598998,7.4719800747197995
ENSG00000005471,4.9813200498132,4.04732254047322,3.7359900373598998,7.4719800747197995
ENSG00000005483,3.42465753424658,3.11332503113325,4.35865504358655,7.78331257783313
ENSG00000005486,3.11332503113325,3.42465753424658,3.7359900373599007,5.91531755915318
ENSG00000005513,2.17932752179328,1.2453300124533,0.62266500622665,1.55666251556663
ENSG00000005700,0.9339975093399752,0.311332503113325,0.9339975093399752,0.9339975093399752
ENSG00000005801,0.62266500622665,0.0,1.55666251556663,1.2453300124533
ENSG00000005810,1.55666251556663,0.62266500622665,1.2453300124533,2.80199252801993
ENSG00000005812,1.55666251556663,0.62266500622665,1.2453300124533,2.80199252801993
ENSG00000005844,3.1133250311332503,1.2453300124533,0.62266500622665,2.80199252801993
ENSG00000005882,3.11332503113325,1.55666251556663,4.04732254047322,4.04732254047322
ENSG00000005884,3.11332503113325,1.55666251556663,4.04732254047322,4.04732254047322
ENSG00000005961,2.17932752179328,1.55666251556663,1.2453300124533,3.42465753424658
ENSG00000005981,5.29265255292653,4.04732254047322,4.35865504358655,8.40597758405978
ENSG00000006007,2.4906600249066,0.9339975093399752,0.62266500622665,1.8679950186799503
ENSG00000006015,2.80199252801993,0.311332503113325,1.55666251556663,1.8679950186799503
ENSG00000006016,2.80199252801993,0.311332503113325,1.55666251556663,1.8679950186799503
ENSG00000006025,3.11332503113325,1.55666251556663,1.55666251556663,3.7359900373599007
ENSG00000006042,3.7359900373598998,1.2453300124533,2.17932752179328,4.04732254047322
ENSG00000006047,0.0,0.62266500622665,0.62266500622665,0.62266500622665
ENSG00000006059,3.7359900373598998,3.7359900373598998,3.7359900373598998,4.66998754669988
ENSG00000006062,2.80199252801993,1.2453300124533,1.2453300124533,3.4246575342465797
ENSG00000006071,0.311332503113325,0.0,1.8679950186799503,2.17932752179328
ENSG00000006116,2.4906600249066,1.55666251556663,0.62266500622665,2.80199252801993
ENSG00000006118,0.62266500622665,0.311332503113325,1.2453300124533,1.55666251556663
ENSG00000006125,3.7359900373599007,1.55666251556663,1.2453300124533,3.7359900373599007
ENSG00000006128,4.9813200498132,4.35865504358655,3.7359900373598998,8.7173100871731
ENSG00000006194,2.17932752179328,0.9339975093399752,0.62266500622665,1.55666251556663
ENSG00000006210,1.2453300124533,0.311332503113325,0.62266500622665,1.2453300124533
ENSG00000006282,3.4246575342465797,1.5566625155666298,3.7359900373598998,4.35865504358655
ENSG00000006283,3.4246575342465797,1.5566625155666298,3.7359900373598998,4.35865504358655
ENSG00000006327,2.17932752179328,0.9339975093399752,0.62266500622665,1.55666251556663
ENSG00000006377,4.9813200498132,4.35865504358655,4.04732254047322,8.40597758405978
ENSG00000006432,1.55666251556663,0.0,2.17932752179328,1.2453300124533
ENSG00000006451,1.2453300124533,3.42465753424658,2.4906600249066,4.66998754669988
ENSG00000006453,4.9813200498132,4.04732254047322,3.7359900373598998,9.02864259028643
ENSG00000006459,3.11332503113325,1.55666251556663,3.42465753424658,7.16064757160648
ENSG00000006468,1.5566625155666298,4.04732254047322,2.80199252801993,4.04732254047322
ENSG00000006530,3.11332503113325,1.55666251556663,3.7359900373599007,6.84931506849315
ENSG00000006534,2.8019925280199294,4.66998754669988,4.9813200498132,5.91531755915318
ENSG00000006555,0.62266500622665,0.9339975093399752,0.0,1.2453300124533
ENSG00000006576,3.42465753424658,3.1133250311332503,3.1133250311332503,6.226650062266501
ENSG00000006606,3.11332503113325,3.42465753424658,3.7359900373599007,5.91531755915318
ENSG00000006607,0.311332503113325,0.9339975093399752,0.62266500622665,0.9339975093399752
ENSG00000006611,0.311332503113325,0.0,1.8679950186799503,2.17932752179328
ENSG00000006625,1.55666251556663,4.04732254047322,3.1133250311332503,4.35865504358655
ENSG00000006634,4.9813200498132,4.35865504358655,4.66998754669988,7.78331257783313
ENSG00000006638,1.8679950186799503,0.0,0.9339975093399752,1.55666251556663
ENSG00000006652,2.17932752179328,2.17932752179328,3.11332503113325,7.4719800747197995
ENSG00000006659,9.9626400996264,1.55666251556663,2.80199252801993,4.66998754669988
ENSG00000006695,0.0,0.311332503113325,0.9339975093399752,0.9339975093399752
ENSG00000006704,2.17932752179328,3.11332503113325,3.7359900373599007,5.60398505603985
ENSG00000006712,10.2739726027397,1.55666251556663,3.11332503113325,4.9813200498132
ENSG00000006715,1.55666251556663,3.42465753424658,2.4906600249066,4.35865504358655
ENSG00000006740,0.311332503113325,0.311332503113325,0.62266500622665,0.9339975093399752
ENSG00000006744,0.311332503113325,0.311332503113325,0.62266500622665,0.9339975093399749
ENSG00000006747,1.55666251556663,3.7359900373599007,2.80199252801993,3.7359900373599007
ENSG00000006788,0.0,0.62266500622665,0.62266500622665,0.9339975093399752
ENSG00000006831,4.9813200498132,1.8679950186799499,2.4906600249066,4.66998754669988
ENSG00000006837,0.0,0.9339975093399752,2.17932752179328,1.55666251556663
ENSG00000007001,0.62266500622665,1.8679950186799499,0.62266500622665,1.8679950186799499
ENSG00000007038,2.17932752179328,0.9339975093399752,0.62266500622665,1.55666251556663
ENSG00000007047,6.5379825653798305,0.0,1.8679950186799499,2.17932752179328
ENSG00000007062,1.8679950186799499,0.311332503113325,0.62266500622665,1.8679950186799499
ENSG00000007080,2.4906600249066,0.311332503113325,1.55666251556663,2.17932752179328
ENSG00000007129,5.29265255292653,0.62266500622665,1.8679950186799503,2.4906600249066
ENSG00000007168,0.0,0.311332503113325,0.311332503113325,0.62266500622665
ENSG00000007171,4.04732254047322,1.2453300124533,1.55666251556663,3.42465753424658
ENSG00000007174,0.0,0.311332503113325,0.62266500622665,0.9339975093399752
ENSG00000007202,4.04732254047322,1.2453300124533,1.2453300124533,3.42465753424658
ENSG00000007216,3.7359900373599007,1.2453300124533,1.2453300124533,3.42465753424658
ENSG00000007237,0.0,0.62266500622665,0.62266500622665,0.9339975093399752
ENSG00000007255,6.84931506849315,0.311332503113325,2.17932752179328,2.17932752179328
ENSG00000007264,1.8679950186799503,0.0,0.9339975093399752,1.2453300124533
ENSG00000007306,5.29265255292653,0.62266500622665,2.17932752179328,2.4906600249066
ENSG00000007312,4.66998754669988,1.5566625155666298,3.11332503113325,4.9813200498132
ENSG00000007314,4.66998754669988,1.55666251556663,2.80199252801993,4.9813200498132
ENSG00000007341,0.9339975093399749,0.311332503113325,0.311332503113325,1.2453300124533
ENSG00000007372,0.62266500622665,0.9339975093399752,1.8679950186799503,2.17932752179328
ENSG00000007376,2.17932752179328,1.2453300124533,0.62266500622665,1.5566625155666298
ENSG00000007384,1.8679950186799503,0.9339975093399752,0.62266500622665,0.9339975093399752
ENSG00000007392,2.17932752179328,0.9339975093399752,0.62266500622665,1.55666251556663
ENSG00000007402,0.0,0.311332503113325,0.62266500622665,0.9339975093399752
ENSG00000007516,2.17932752179328,1.2453300124533,0.62266500622665,1.55666251556663
ENSG00000007520,2.17932752179328,1.2453300124533,0.62266500622665,1.55666251556663
ENSG00000007541,2.17932752179328,1.2453300124533,0.62266500622665,1.55666251556663
ENSG00000007545,2.17932752179328,1.2453300124533,0.62266500622665,1.55666251556663
ENSG00000007866,1.55666251556663,1.8679950186799503,7.16064757160648,1.55666251556663
ENSG00000007908,7.78331257783313,11.830635118306402,5.29265255292653,6.2266500622665
ENSG00000007923,0.62266500622665,0.0,0.311332503113325,0.9339975093399752
ENSG00000007933,7.16064757160648,11.830635118306398,5.29265255292653,6.84931506849315
ENSG00000007944,2.4906600249066,1.8679950186799499,5.91531755915318,3.11332503113325
ENSG00000007968,0.311332503113325,0.311332503113325,0.311332503113325,1.5566625155666298
ENSG00000008018,0.9339975093399749,0.0,0.311332503113325,1.55666251556663
ENSG00000008083,2.80199252801993,1.8679950186799499,5.91531755915318,3.11332503113325
ENSG00000008118,5.60398505603985,11.830635118306398,3.7359900373599007,4.9813200498132
ENSG00000008128,0.62266500622665,0.0,0.0,0.9339975093399752
ENSG00000008130,0.62266500622665,0.0,0.0,0.9339975093399752
ENSG00000008196,1.8679950186799499,1.2453300124533,4.9813200498132,1.8679950186799499
ENSG00000008197,1.8679950186799499,1.2453300124533,5.29265255292653,2.17932752179328
ENSG00000008226,0.311332503113325,0.311332503113325,1.2453300124533,0.311332503113325
ENSG00000008256,1.8679950186799503,3.7359900373599007,3.1133250311332503,4.35865504358655
ENSG00000008277,4.9813200498132,4.35865504358655,4.66998754669988,7.78331257783313
ENSG00000008282,3.7359900373598998,2.4906600249066,4.04732254047322,7.78331257783313
ENSG00000008283,4.9813200498132,1.55666251556663,3.11332503113325,4.9813200498132
ENSG00000008294,3.4246575342465797,1.5566625155666298,3.4246575342465797,4.35865504358655
ENSG00000008300,0.0,0.311332503113325,0.9339975093399752,0.311332503113325
ENSG00000008311,2.4906600249066,2.17932752179328,2.80199252801993,5.603985056039851
ENSG00000008323,3.11332503113325,1.55666251556663,2.80199252801993,4.35865504358655
ENSG00000008324,0.311332503113325,0.62266500622665,0.62266500622665,0.311332503113325
ENSG00000008382,2.17932752179328,0.0,0.9339975093399752,0.9339975093399752
ENSG00000008394,2.4906600249066,1.55666251556663,2.4906600249066,3.42465753424658
ENSG00000008405,0.0,0.62266500622665,1.2453300124533,1.8679950186799503
ENSG00000008438,6.53798256537983,0.0,1.8679950186799503,2.4906600249066
ENSG00000008441,4.66998754669988,0.0,1.55666251556663,1.55666251556663
ENSG00000008513,13.0759651307597,5.603985056039849,8.40597758405978,14.632627646326299
ENSG00000008516,2.17932752179328,0.9339975093399752,0.62266500622665,1.55666251556663
ENSG00000008517,2.17932752179328,0.9339975093399752,0.62266500622665,1.55666251556663
ENSG00000008710,2.17932752179328,1.2453300124533,0.62266500622665,1.55666251556663
ENSG00000008735,0.9339975093399752,0.62266500622665,0.62266500622665,1.2453300124533
ENSG00000008838,4.35865504358655,4.66998754669988,6.226650062266501,9.9626400996264
ENSG00000008853,1.2453300124533,0.311332503113325,0.311332503113325,2.4906600249066
ENSG00000008869,0.0,2.17932752179328,0.62266500622665,2.17932752179328
ENSG00000008952,5.603985056039849,3.42465753424658,7.16064757160648,5.915317559153179
ENSG00000008988,7.4719800747197995,3.7359900373598998,5.29265255292653,13.0759651307597
ENSG00000009307,1.8679950186799499,0.9339975093399749,0.9339975093399749,0.9339975093399749
ENSG00000009335,2.17932752179328,1.55666251556663,3.42465753424658,5.29265255292653
ENSG00000009413,0.9339975093399752,0.9339975093399752,1.2453300124533,1.2453300124533
ENSG00000009709,0.9339975093399752,0.0,0.311332503113325,1.2453300124533
ENSG00000009724,0.62266500622665,0.311332503113325,0.0,1.5566625155666298
ENSG00000009765,0.9339975093399752,0.311332503113325,0.9339975093399752,1.2453300124533
ENSG00000009780,0.311332503113325,0.0,0.0,0.9339975093399752
ENSG00000009790,5.60398505603985,11.830635118306398,3.7359900373599007,5.60398505603985
ENSG00000009830,1.8679950186799503,0.311332503113325,2.80199252801993,0.9339975093399752
ENSG00000009844,1.2453300124533,0.311332503113325,1.2453300124533,0.9339975093399752
ENSG00000009950,2.17932752179328,3.11332503113325,4.04732254047322,5.60398505603985
ENSG00000009954,2.17932752179328,3.11332503113325,4.04732254047322,5.29265255292653
ENSG00000010017,3.11332503113325,1.8679950186799499,6.2266500622665,3.42465753424658
ENSG00000010030,1.55666251556663,2.17932752179328,6.84931506849315,1.55666251556663
ENSG00000010072,6.8493150684931505,10.8966376089664,3.4246575342465797,4.9813200498132
ENSG00000010165,7.16064757160648,12.1419676214197,5.29265255292653,6.53798256537983
ENSG00000010219,3.42465753424658,1.55666251556663,3.42465753424658,4.66998754669988
ENSG00000010244,4.04732254047322,1.2453300124533,2.17932752179328,4.04732254047322
ENSG00000010256,0.0,0.311332503113325,0.9339975093399752,0.311332503113325
ENSG00000010270,1.55666251556663,3.7359900373599007,2.4906600249066,4.35865504358655
ENSG00000010278,2.80199252801993,1.55666251556663,3.1133250311332503,4.35865504358655
ENSG00000010282,0.0,0.311332503113325,0.62266500622665,0.311332503113325
ENSG00000010292,2.80199252801993,1.55666251556663,3.1133250311332503,4.9813200498132
ENSG00000010295,2.80199252801993,1.55666251556663,3.1133250311332503,4.9813200498132
ENSG00000010310,7.78331257783313,0.0,1.8679950186799503,2.17932752179328
ENSG00000010318,0.0,0.311332503113325,0.62266500622665,0.9339975093399752
ENSG00000010319,0.0,0.311332503113325,0.62266500622665,0.9339975093399752
ENSG00000010322,0.0,0.311332503113325,0.62266500622665,0.9339975093399752
ENSG00000010327,0.0,0.311332503113325,0.62266500622665,0.9339975093399752
ENSG00000010361,5.29265255292653,0.0,2.4906600249066,1.8679950186799503
ENSG00000010379,3.42465753424658,0.62266500622665,2.17932752179328,3.7359900373598998
ENSG00000010438,4.04732254047322,0.9339975093399752,0.9339975093399752,1.8679950186799503
ENSG00000010539,2.17932752179328,0.9339975093399752,0.62266500622665,1.55666251556663
ENSG00000010610,2.80199252801993,1.55666251556663,3.11332503113325,4.9813200498132
ENSG00000010626,2.80199252801993,1.55666251556663,3.11332503113325,4.9813200498132
ENSG00000010704,1.55666251556663,1.55666251556663,6.84931506849315,3.42465753424658
ENSG00000010803,0.9339975093399752,1.2453300124533,1.2453300124533,1.8679950186799503
ENSG00000010810,1.2453300124533,0.9339975093399752,1.2453300124533,1.2453300124533
ENSG00000010818,1.2453300124533,0.311332503113325,1.2453300124533,0.9339975093399752
ENSG00000010932,7.16064757160648,11.830635118306398,5.29265255292653,6.84931506849315
ENSG00000011007,0.311332503113325,0.311332503113325,0.311332503113325,1.5566625155666298
ENSG00000011009,0.311332503113325,0.311332503113325,0.311332503113325,1.5566625155666298
ENSG00000011021,0.62266500622665,0.0,0.62266500622665,1.5566625155666298
ENSG00000011028,5.29265255292653,1.8679950186799499,3.4246575342465797,5.29265255292653
ENSG00000011052,3.42465753424658,1.55666251556663,3.1133250311332503,4.35865504358655
ENSG00000011083,0.311332503113325,1.2453300124533,2.17932752179328,1.8679950186799503
ENSG00000011105,4.35865504358655,1.55666251556663,2.80199252801993,4.35865504358655
ENSG00000011114,1.8679950186799503,0.0,2.17932752179328,0.9339975093399752
ENSG00000011132,1.8679950186799503,0.0,0.9339975093399752,1.2453300124533
ENSG00000011143,3.7359900373599007,1.55666251556663,3.42465753424658,4.35865504358655
ENSG00000011198,0.0,0.311332503113325,0.62266500622665,0.311332503113325
ENSG00000011243,4.9813200498132,0.0,1.8679950186799503,1.8679950186799503
ENSG00000011258,3.7359900373599007,1.55666251556663,3.1133250311332503,4.35865504358655
ENSG00000011260,3.7359900373598998,1.5566625155666298,3.11332503113325,4.35865504358655
ENSG00000011275,1.8679950186799503,3.7359900373599007,3.1133250311332503,4.35865504358655
ENSG00000011295,1.2453300124533,0.311332503113325,1.2453300124533,0.9339975093399752
ENSG00000011304,1.8679950186799503,0.0,0.9339975093399752,0.9339975093399752
ENSG00000011332,9.65130759651308,0.9339975093399749,3.4246575342465797,5.60398505603985
ENSG00000011347,0.311332503113325,0.311332503113325,1.2453300124533,1.2453300124533
ENSG00000011376,0.0,0.311332503113325,0.9339975093399752,0.311332503113325
ENSG00000011405,0.311332503113325,0.0,1.8679950186799503,2.17932752179328
ENSG00000011422,6.53798256537983,0.311332503113325,2.17932752179328,2.80199252801993
ENSG00000011426,1.8679950186799503,3.7359900373599007,2.4906600249066,4.35865504358655
ENSG00000011451,4.9813200498132,0.0,1.8679950186799499,1.8679950186799499
ENSG00000011454,0.62266500622665,1.2453300124533,0.311332503113325,1.8679950186799503
ENSG00000011465,0.311332503113325,0.62266500622665,3.1133250311332503,2.4906600249066
ENSG00000011478,7.471980074719801,0.0,1.8679950186799503,2.17932752179328
ENSG00000011485,6.226650062266501,0.0,2.17932752179328,2.4906600249066
ENSG00000011523,0.9339975093399752,1.8679950186799503,0.311332503113325,2.4906600249066
ENSG00000011566,0.0,1.8679950186799503,0.311332503113325,2.17932752179328
ENSG00000011590,10.2739726027397,0.62266500622665,3.1133250311332503,4.04732254047322
ENSG00000011600,9.65130759651308,0.62266500622665,3.42465753424658,4.04732254047322
ENSG00000011638,2.17932752179328,0.9339975093399752,0.62266500622665,2.17932752179328
ENSG00000012048,2.17932752179328,1.55666251556663,1.2453300124533,2.80199252801993
ENSG00000012061,7.1606475716064795,0.0,1.8679950186799499,2.17932752179328
ENSG00000012124,9.9626400996264,0.62266500622665,3.42465753424658,4.04732254047322
ENSG00000012171,0.0,0.311332503113325,0.62266500622665,0.62266500622665
ENSG00000012223,0.0,0.311332503113325,0.9339975093399752,0.311332503113325
ENSG00000012232,1.8679950186799503,0.62266500622665,0.62266500622665,2.80199252801993
ENSG00000012504,0.0,0.62266500622665,2.17932752179328,2.17932752179328
ENSG00000012660,2.17932752179328,1.2453300124533,4.9813200498132,1.8679950186799503
ENSG00000012779,2.17932752179328,1.2453300124533,0.0,1.8679950186799503
ENSG00000012822,0.311332503113325,0.62266500622665,2.17932752179328,3.1133250311332503
ENSG00000012963,1.8679950186799503,0.0,2.17932752179328,0.9339975093399752
ENSG00000012983,1.8679950186799503,0.62266500622665,2.4906600249066,1.8679950186799503
ENSG00000013016,0.0,2.17932752179328,0.62266500622665,2.4906600249066
ENSG00000013275,9.02864259028643,1.55666251556663,2.4906600249066,4.66998754669988
ENSG00000013288,2.4906600249066,0.62266500622665,0.9339975093399752,2.17932752179328
ENSG00000013293,4.35865504358655,3.42465753424658,7.16064757160648,5.915317559153179
ENSG00000013297,4.9813200498132,3.42465753424658,7.16064757160648,5.915317559153179
ENSG00000013306,2.17932752179328,1.55666251556663,1.2453300124533,3.42465753424658
ENSG00000013364,2.80199252801993,1.8679950186799503,0.62266500622665,2.4906600249066
ENSG00000013374,2.80199252801993,2.17932752179328,3.42465753424658,4.9813200498132
ENSG00000013375,0.9339975093399752,0.311332503113325,0.9339975093399752,1.2453300124533
ENSG00000013392,0.9339975093399752,0.311332503113325,0.9339975093399752,1.2453300124533
ENSG00000013441,0.62266500622665,1.8679950186799503,0.62266500622665,1.55666251556663
ENSG00000013503,0.0,0.62266500622665,1.2453300124533,1.8679950186799503
ENSG00000013523,2.17932752179328,0.311332503113325,2.4906600249066,0.9339975093399752
ENSG00000013561,0.0,0.9339975093399752,2.17932752179328,1.8679950186799503
ENSG00000013573,3.11332503113325,2.17932752179328,3.42465753424658,4.04732254047322
ENSG00000013583,2.4906600249066,1.5566625155666298,2.17932752179328,4.04732254047322
ENSG00000013588,2.4906600249066,1.5566625155666298,2.4906600249066,4.04732254047322
ENSG00000013725,0.311332503113325,0.311332503113325,1.2453300124533,1.55666251556663
ENSG00000013810,4.35865504358655,0.62266500622665,1.5566625155666298,1.8679950186799499
ENSG00000014123,0.9339975093399749,0.62266500622665,1.2453300124533,1.2453300124533
ENSG00000014138,0.9339975093399752,0.311332503113325,1.55666251556663,1.55666251556663
ENSG00000014164,11.519302615193,4.66998754669988,5.915317559153179,12.7646326276463
ENSG00000014216,0.9339975093399752,0.311332503113325,1.55666251556663,1.55666251556663
ENSG00000014257,1.55666251556663,0.311332503113325,3.1133250311332503,3.1133250311332503
ENSG00000014641,1.55666251556663,1.8679950186799503,0.311332503113325,2.80199252801993
ENSG00000014824,1.8679950186799503,0.311332503113325,0.9339975093399752,2.17932752179328
ENSG00000014914,12.453300124533001,9.9626400996264,4.66998754669988,7.4719800747197995
ENSG00000014919,0.0,0.62266500622665,0.0,1.8679950186799503
ENSG00000015133,1.8679950186799503,0.0,2.4906600249066,0.9339975093399752
ENSG00000015153,0.311332503113325,0.62266500622665,1.8679950186799503,4.04732254047322
ENSG00000015171,0.9339975093399749,1.5566625155666298,0.0,1.8679950186799499
ENSG00000015413,0.9339975093399752,0.311332503113325,0.62266500622665,0.9339975093399752
ENSG00000015475,2.80199252801993,0.62266500622665,0.9339975093399752,2.17932752179328
ENSG00000015479,0.0,0.9339975093399752,2.17932752179328,1.8679950186799503
ENSG00000015520,1.8679950186799503,3.7359900373599007,2.17932752179328,5.603985056039851
ENSG00000015532,3.11332503113325,1.5566625155666298,3.7359900373598998,4.04732254047322
ENSG00000015568,1.2453300124533,1.5566625155666298,0.9339975093399749,2.4906600249066
ENSG00000015592,1.55666251556663,0.311332503113325,0.62266500622665,2.4906600249066
ENSG00000015676,1.8679950186799503,3.7359900373599007,2.17932752179328,5.603985056039851
ENSG00000016082,0.0,1.5566625155666298,2.4906600249066,2.4906600249066
ENSG00000016391,0.0,0.311332503113325,0.9339975093399752,0.9339975093399752
ENSG00000016402,1.55666251556663,0.311332503113325,1.55666251556663,1.2453300124533
